LearnerId,PathwayType,EngagementHours,ContentConsumed,AssessmentsTaken,PerformanceMetric,ProgressPercentage,AccessMode,CourseSuccess
7012,Science,56.627912197141200,9,9,74.81859734394790,51.31723276722190,0,1
8993,Business,83.58960453442340,14,5,87.37579994819140,26.635486128920800,0,0
5339,Arts,98.96691601554290,0,8,72.01334412319990,56.83257233262900,1,0
5765,Arts,6.604882340337620,20,2,88.70708854319380,9.096919633550110,1,0
4805,Business,91.78514947617510,15,5,52.77211230761160,88.8481260287935,0,1
6343,Science,55.41729723136540,7,7,56.682634410570000,74.71885880803490,1,1
1176,Programming,47.31808680078180,15,6,71.26549781835650,37.43139847751280,0,1
4467,Science,40.665126995357400,11,6,90.12994346368310,16.686950248370200,1,1
858,Science,35.9942700377095,20,2,94.76444281572030,97.20824244341700,1,1
3898,Arts,27.499009217174800,15,2,81.63324035005210,76.55274047166160,0,1
3642,Arts,70.85636061383430,18,6,96.3432372963583,90.56792592796310,0,1
1595,Health,13.590937732471800,15,7,94.41014257509230,4.885395659287780,0,0
627,Science,27.083871123691000,20,6,71.84584976402660,99.94285168324660,1,1
115,Programming,29.067211836823000,7,8,63.26289650754230,96.4214572770644,0,1
6272,Programming,23.485510193594700,11,5,64.05700882245740,32.90513629202570,0,0
8324,Programming,41.352235049385900,3,2,82.02570753856550,5.223739040451550,1,1
2952,Arts,8.223864959643080,15,10,65.45196644552170,80.08555037923900,1,0
100,Programming,64.51638844309600,19,4,82.89953442957090,97.97349440147210,0,1
8083,Programming,92.43666412981390,18,0,87.73529410135470,62.739168389915200,0,1
2296,Arts,51.704825637454800,19,0,69.52774915152760,74.30463946520510,0,0
6430,Arts,47.77357255654080,9,0,65.84316374263840,39.69321351210990,0,0
7737,Arts,7.862309875760370,5,8,86.88539066614790,99.85031135900020,1,0
3759,Science,37.780437949113800,10,5,69.13158894515450,27.06082963271850,0,0
7749,Health,90.82166658380460,14,10,88.2291297862632,35.36401600940550,1,1
5248,Arts,97.81170279082650,8,7,76.08463150951290,95.4026799990689,0,1
6188,Business,26.483711789473800,12,7,53.54685610117220,48.47349586050210,0,0
6458,Health,18.967225361011200,12,8,88.61957900295760,53.32660235923820,1,0
4395,Programming,50.05046009739150,18,6,74.01919123607850,85.21951634762090,1,1
6934,Business,56.714237009351600,5,4,82.98883382208400,31.579689118781400,0,0
7842,Arts,86.86720496550910,4,0,61.608877372223700,34.51196448203820,1,0
1365,Health,88.86874410980300,12,9,52.45993333224390,24.566090025572100,1,0
3235,Arts,59.46837611611990,16,6,66.65094954767840,4.545869180522080,0,0
6958,Health,3.8513356863640200,6,9,92.89395215415370,70.22314894305460,1,1
1829,Programming,53.010687700130300,5,0,91.26381706363710,68.93869476548420,0,0
1101,Health,59.30466623369220,3,9,53.936686592783700,30.704301321669600,0,0
1652,Arts,87.97454417150840,11,9,92.5595187969158,86.72781173993730,0,1
602,Science,34.08731838875140,1,4,65.27783170805070,95.63596676725340,0,0
2385,Arts,50.97067803298860,16,7,75.14202933766040,65.1998289649915,0,1
8045,Programming,10.663389824741000,15,9,59.983977566868700,79.39169643041380,0,0
5933,Programming,63.86020006033720,5,4,55.298970663576400,16.80023008633800,1,0
6896,Business,80.07175281042130,12,4,57.67357547846030,92.19649800637540,1,1
4611,Science,73.08234474440650,2,10,57.84765404789220,50.70770166355230,1,0
3522,Arts,88.39146554450100,14,6,97.7539611249982,17.881999748448600,1,1
813,Programming,78.4181807338002,8,8,94.69811127477010,1.7293532743372800,1,1
4504,Programming,31.647365871584900,5,6,71.0932170959764,62.93184106569730,1,1
1825,Programming,97.79356846972450,4,4,97.8436503494735,55.73577256706520,0,0
8499,Health,68.81796497764970,13,0,99.87575004584850,94.50516263159480,1,0
3390,Programming,10.01016888136920,4,10,92.83602349227370,98.02698106659870,0,0
3791,Programming,36.03667679942900,13,8,98.14248831137660,39.77783998787290,0,1
5021,Science,59.29065838884270,18,8,58.45449714098360,89.08105511485490,1,1
3951,Arts,63.78857188254790,18,8,84.95207973515510,52.3906627959043,1,1
5128,Science,94.47814377290490,8,0,75.37360032423880,0.009326802124287600,1,0
5376,Business,64.65018960791520,16,9,93.60309320906570,67.01112682450220,1,1
7883,Business,74.64235234371390,9,0,97.26969202732200,47.518365840139000,1,0
3570,Science,23.66973134473090,20,9,67.98499882123350,99.16767800559540,1,1
5195,Science,36.18949689446740,15,7,87.62381961061660,13.886040643129100,0,1
2390,Business,69.37940291041740,9,0,66.74683904556390,95.16317437599980,1,0
4501,Business,90.64345827164120,3,0,77.2165608319527,68.78340585997490,1,0
1841,Science,6.175360854948370,16,4,67.37879347223270,29.690405563469000,1,0
5408,Business,80.39011883334230,11,7,79.6300905627785,61.13178165067390,0,1
8452,Health,46.859734103493900,1,6,71.2889092505528,9.659458164086810,0,1
245,Arts,18.999038101028000,11,7,85.91500902099040,18.857466159058300,0,0
731,Health,80.51017580468830,11,9,99.96979399496750,86.4496729626922,0,1
2527,Science,81.09442047379380,16,3,53.97535810086980,4.436424255326020,0,0
5660,Business,37.95719402216590,17,3,97.814379266712,20.248923911770300,1,0
431,Business,90.49946365900140,19,0,77.28003401317080,56.246034345798600,0,0
739,Science,41.878207769332100,14,8,64.6662114630983,33.73504949973720,0,0
1572,Programming,52.138104528537000,9,1,58.08690522842220,77.27032816372330,0,0
3375,Business,86.67751110318590,9,3,93.8903987561922,54.94921924477760,1,0
6173,Business,44.19264657007570,3,10,52.328015305760100,29.30701678995920,0,0
5419,Business,64.23121039343410,9,10,90.7452748502486,39.164041252783400,1,1
1308,Programming,1.2990662642599600,18,6,61.93707717461710,6.412914475313730,1,0
1272,Business,18.786269613961300,2,4,55.16810960158680,18.582209401952400,0,0
6531,Business,50.44105157664420,3,5,85.18903683965210,75.33282522493780,0,1
4672,Science,98.22196867150720,0,4,98.77566830923820,24.24115939930280,0,0
3891,Business,81.49739966397350,19,9,96.94224266949650,88.12403788732080,1,1
4022,Science,13.694764783073600,14,2,71.36512048490350,18.68053524533510,1,0
8200,Health,68.25652020224300,6,10,97.87174514027290,16.400389172606600,0,1
638,Health,23.085911826090200,10,9,58.556237595247600,61.32161367471250,0,1
845,Health,62.15496548211760,4,10,77.12564495194080,35.60984533856860,1,0
7103,Business,21.18476107059190,15,1,77.37897478023450,59.62230929912970,0,0
2905,Programming,44.773257264871700,13,3,77.29319018006050,3.9289601793309400,0,0
7239,Science,80.18311595094030,18,7,54.42628261140520,96.1971923048433,1,1
8443,Business,31.57765490020360,1,1,74.4199429357856,87.10004669292770,0,1
3581,Health,65.48227447422040,18,10,77.8242183201757,9.852029149559320,1,1
1275,Arts,86.00853343802010,5,5,96.51752501873490,65.88309424840200,0,1
8770,Health,59.34449941710420,8,7,58.94190121158930,53.356296682446700,0,1
1657,Business,26.949184229662900,5,1,61.78565420302110,92.40462935182670,0,0
7406,Science,14.928846962213900,5,9,75.90490366827940,32.822418431852600,0,0
6689,Programming,30.41459865465640,17,4,59.35285904783450,12.630617137412400,1,0
55,Arts,11.891754391626800,8,8,85.02362179435930,73.58956966319940,0,1
4912,Arts,8.358756363004440,15,8,97.07798672519980,97.57396515980670,1,1
7932,Business,86.75270261129250,11,8,96.30718818204800,46.14719558947550,0,1
1438,Programming,42.39502837956860,14,10,75.22046641450280,93.31030606290470,1,1
4865,Science,85.2580963409823,12,10,54.33582542215700,19.260423525898900,0,0
7771,Business,35.16003606288360,4,0,74.36306349922450,57.068103321253700,1,0
6075,Programming,17.807917036054100,16,8,52.80849572096960,48.60640415140020,0,0
8762,Business,41.22641983162580,20,2,62.64036333298570,95.60345626220950,1,0
5455,Programming,91.55184563495120,13,3,89.00429792087380,85.62372549386440,1,1
8239,Health,56.12469667896990,20,0,74.82520617823310,99.49875807649440,1,1
563,Health,63.751132054797100,0,9,53.61326184270120,80.0628552018914,1,0
2071,Health,70.68965482545530,11,8,62.97980032636450,53.59864730125190,1,0
66,Science,66.52825607072090,5,7,86.36534481688720,57.31382760187200,1,0
6017,Health,95.93155587967530,12,5,52.04329207292740,59.76003664322450,0,0
5002,Health,66.77316567430470,19,3,57.387040402707800,33.048267445096100,1,0
2452,Business,39.257891742150900,19,8,84.94853230288940,18.06075829015300,1,1
2335,Programming,61.29091199414090,9,2,54.33477806581820,90.26580067794980,0,0
8009,Health,18.40993025030310,0,4,91.55488747597830,96.75735446534700,1,0
7974,Science,71.30404637369030,19,1,79.121183221506,8.88182708253601,0,0
2136,Programming,17.30866687988470,2,5,66.7189346000044,25.332658971078000,0,0
6839,Arts,91.262033119458,3,7,71.72015213182880,9.69481231084426,0,0
4681,Business,76.00810404369430,5,10,62.05685933741700,93.42935968524300,0,0
3496,Programming,70.75401718120170,10,8,80.3994928916818,21.16444562248560,0,1
8418,Health,66.02260645837320,1,8,85.85400213707500,55.63244062277040,0,0
4328,Health,31.527151992598700,4,7,69.3774819168429,59.1643314661078,1,0
2927,Science,17.64596750358000,2,1,77.74806324799510,70.88079751512850,0,0
3934,Programming,79.14401475171470,4,5,85.8025444748106,27.749465756517000,0,0
7571,Business,43.31567604486120,6,5,85.28369514008420,44.44834844644160,0,1
852,Health,23.77836469389000,15,2,85.03261169902890,66.27603847289460,0,1
27,Arts,94.78338302445920,8,0,62.545760797112600,27.816471600756400,1,0
3521,Programming,20.108483555164200,16,1,96.66915309898980,28.31308276937850,0,0
8323,Business,81.16561802613070,18,5,98.49364852165010,63.295728430547200,1,0
6823,Health,43.00947583983130,3,10,86.8341994430356,97.68855899970610,0,1
4457,Business,42.41852210306870,3,8,57.4301557239072,71.05520584478480,0,0
4639,Health,94.14549124157500,6,10,61.09512968120180,8.745679008466080,1,0
6638,Arts,80.77061942175770,13,5,67.1945125461003,94.60169338192390,0,1
8315,Business,8.649900900450530,13,10,91.82442232501620,41.19424885701320,1,1
5159,Science,98.5777283886827,15,6,61.991165928751700,75.34918014842420,1,1
4253,Programming,37.13952365413520,6,5,52.025601792399700,12.001320897346700,1,0
6599,Science,81.60687893990390,17,4,70.12766365827740,49.96652741744030,1,1
2244,Health,60.22006210865820,3,10,86.07292939830220,27.662308864798100,0,0
3777,Arts,99.96764731896710,9,6,72.94948608044670,27.846084110071400,0,1
3284,Science,25.927056881341600,7,6,69.13329147810980,28.61147849475160,0,0
1554,Arts,40.97728951950240,14,7,71.94146897335330,31.63043407209130,0,1
5590,Health,42.56708949616040,4,2,53.27882566476210,38.37327670297390,0,0
6791,Health,4.463205478099200,4,6,88.39338417972540,27.865804012965700,1,0
2835,Science,64.74292482795750,10,2,66.36061548529140,99.3488705886604,0,0
3044,Science,62.629070972858900,12,6,94.71382731221170,11.265320016380100,0,1
2567,Arts,64.14439574668160,0,4,83.00388224808980,94.04739275609260,0,1
4318,Health,94.09129917068720,1,6,79.73231218119540,68.89252343743940,1,1
2720,Science,81.37430828342580,16,0,87.737104760027,80.5784992018418,1,1
6127,Science,10.191663566531400,13,10,94.498608344242,99.23807524150750,0,1
761,Arts,34.383001481726300,18,1,90.86503584357240,68.89742960422310,0,1
8102,Arts,38.14246343299710,16,1,85.61988098955680,18.361279217440000,1,0
7307,Science,22.072226325031500,14,6,94.65119921897200,41.66230269203810,1,1
5470,Business,76.63570788263480,17,8,93.38262272539960,45.207315865391300,0,1
7544,Programming,93.3303666081966,11,8,81.34134229177840,7.66213274918961,0,1
8888,Programming,36.89907820696070,3,3,84.58081692982630,67.80687786196150,1,1
6658,Science,40.4672694643228,0,1,88.85690537340180,24.58352549812960,0,0
3631,Health,94.29200725946440,3,3,82.4534543480397,81.85892711946090,0,0
807,Arts,71.20888967564610,6,7,97.7789939064185,69.92943048757090,1,1
1975,Business,41.30926554824540,13,3,53.67663658364620,29.966792654001400,0,0
7155,Programming,37.786998250341000,9,8,60.80746196595900,38.07232613507120,1,0
8078,Arts,4.285575392275150,18,6,63.57344315492210,76.18726402445870,1,0
1945,Business,98.61316564489530,15,2,55.59579081084610,75.6567379325215,0,0
6535,Programming,25.444733015770300,19,7,64.57567727345720,54.548251014093700,1,0
5076,Health,21.732561863227800,19,2,64.61471996390020,66.33767353864480,1,0
4663,Programming,10.906402485086800,14,4,95.74133876428440,54.809206635625900,1,0
3434,Programming,65.22594678642880,12,0,91.18350420770310,5.766715146682730,1,0
4754,Programming,1.4085883127857900,12,0,62.77361250790810,51.730809279423300,0,0
3359,Business,76.12062012772700,0,1,91.42328941247530,46.65935443740560,0,0
4760,Business,8.671093947598650,13,1,94.4223606738725,16.109848363652500,0,0
5135,Programming,95.91037473726380,12,3,64.1022850417172,29.635130601008600,0,0
1930,Health,33.10705272368250,9,9,68.88257748273260,78.16198081819260,0,1
3723,Business,16.13582444915180,2,2,52.23474917985260,18.481817919754500,1,0
2141,Arts,37.416870933137300,16,3,79.75756279501900,16.449602803882000,0,0
3493,Programming,14.779592473040700,9,6,82.34409787184670,70.92138633046740,1,1
7268,Programming,32.93336442669360,0,10,57.53716298027530,10.813447061461700,1,0
5378,Health,49.1561576675811,8,8,50.62793399134560,46.91784639133000,1,0
3438,Science,54.11891243006910,16,6,72.11751135161690,10.343026614625300,1,1
1577,Business,11.001796402634600,16,2,92.46744291105660,68.32442732535800,0,0
8659,Business,30.60894095388570,8,1,66.76583550291580,35.03382609231260,1,1
1550,Health,22.786559223684500,19,10,84.46384021983280,9.474346754465610,1,1
7096,Arts,89.9296910468357,15,10,97.66937798503440,58.40201339853650,0,1
7941,Programming,1.8401151962608600,20,8,83.25356293436860,44.68373103494240,1,0
1870,Programming,97.63098801715850,17,10,76.02905347710920,75.69907555334380,1,1
7751,Science,53.975571220059700,12,7,65.3412259496627,11.821856026558500,1,0
5427,Arts,56.20846351461920,15,0,69.55123694200200,90.86815408438210,1,0
385,Health,51.28184418433470,7,1,59.19322059641090,33.768381810687400,1,0
1766,Arts,39.53737328409580,7,7,81.50614943563140,80.11681883922750,0,1
2325,Business,43.341487015312600,2,8,86.33645955499840,49.8518812919509,0,0
5593,Business,55.0245985872619,14,5,82.28710086793480,97.12833845035890,1,1
6057,Business,27.776441456034400,19,1,79.60985833126450,18.33646727735900,0,0
7135,Programming,19.33710975226290,15,3,60.35349233702880,37.70439495934600,1,0
7118,Arts,77.03521297115420,7,9,58.916770571798900,28.119701450871600,0,0
7398,Programming,19.20072696204050,11,0,75.56035203211850,7.579229061570960,0,0
3095,Arts,40.39735256393200,12,7,69.0673741090097,83.82289382098020,1,1
7824,Business,18.602035517959600,14,3,86.89153421280350,91.96743423336450,1,0
7825,Business,6.072714573496050,9,8,65.60433753414830,41.89101021143040,0,0
478,Programming,8.150705478975310,16,6,75.33938123875400,60.959577202245200,0,1
7102,Business,20.10050919298670,17,4,97.23040983308160,74.44692148729440,0,1
5906,Science,84.09771549025120,19,10,58.779794031227100,78.27099270346380,1,1
1522,Health,52.37479906221090,0,5,66.04611574826810,1.186591669127350,1,0
7528,Health,99.4560053178353,20,4,71.94356095014300,90.01752658700100,1,1
5783,Science,70.96274365390890,15,9,76.78207864876150,12.061327315892000,0,1
1475,Business,10.022596569881000,17,4,61.46889237818270,51.71201847514270,0,0
1513,Business,58.96310789318850,2,1,81.14104358882400,21.790613257653100,0,0
5544,Programming,8.158746902506360,13,10,76.97751092885620,87.4699247919733,0,1
498,Programming,77.20745843117300,4,0,56.5033843252325,12.683610006049100,1,0
1150,Science,21.40130421378040,6,10,78.778187491202,10.058980639423800,1,1
2428,Business,2.898118164239930,14,6,67.29656354500930,67.5098688175267,0,0
5278,Science,87.808999719591,2,8,54.40904253480380,53.032610975463600,0,0
2628,Arts,78.70341535539160,5,7,83.34484766751310,13.31082777066510,1,0
7402,Business,34.86740557018320,20,7,69.10663864996690,52.512565511316100,0,0
1353,Programming,3.22792841543996,17,10,91.73740649960700,38.76050654695990,1,0
6976,Programming,14.93359297572420,1,1,92.24610319635490,61.59532450038790,1,0
4375,Arts,94.56000478606580,2,3,84.75302582085150,95.57226279772390,1,0
4646,Arts,75.90565602090460,15,10,51.85922558666300,97.6025085680905,1,1
6445,Health,43.04366567799910,15,1,63.683271819322000,42.57275224696950,0,0
4428,Arts,39.11908254620080,7,1,92.18429206301300,16.751977988807700,1,0
3138,Business,97.66490901602160,13,0,80.90091692430910,3.6051013837931500,1,0
3646,Business,20.968296300471500,7,10,81.65461317206030,3.420384269037600,1,1
2238,Science,16.580472972017900,15,2,79.1089944921885,14.904705675597200,0,0
2355,Arts,10.351780154307600,6,0,72.35657501946830,60.711941300167900,1,0
317,Arts,80.94031562953900,0,3,99.61894957156120,49.26544855101320,0,0
2709,Business,57.00940485823370,9,0,77.19758588199270,61.098320912592100,0,1
8365,Business,65.7404235458127,17,2,60.730425173989200,4.972913304398500,0,1
3109,Science,38.098371231040200,12,5,80.8191173591529,94.85252586494330,0,1
2796,Science,75.21294946275330,20,5,78.9693104550145,34.477762356833600,1,1
1163,Arts,46.78322488944970,7,4,95.93167912489200,48.43547016086200,1,1
8128,Business,98.96526381019280,19,5,61.47777988534170,37.09937434158390,0,0
85,Programming,5.344227748505620,6,2,58.76749554284610,41.12385384264070,0,0
4572,Programming,81.59114071572150,11,8,78.24618925189880,34.65571424160550,0,1
5740,Science,99.61853626240050,17,9,71.95200055419320,90.93325444319810,1,1
3979,Arts,61.34100712249370,14,10,75.18545064319900,7.9800972013372,0,1
8998,Arts,5.985936900346180,3,8,55.553478858438600,49.22445771204160,0,1
6875,Business,19.978227845001800,10,2,80.22780436089320,46.120199577617200,0,0
4399,Business,44.920919013744400,0,10,57.92929755406860,90.28060194916460,1,0
8578,Business,46.224816294425700,11,8,75.01810196875270,69.77268798480180,1,0
2536,Health,35.89084042234530,0,9,92.33142623762290,16.026777093469000,0,0
4035,Programming,23.604752822737700,9,5,68.06760224686860,80.47240106484160,1,1
4795,Programming,10.903135435648200,19,9,70.630551456472,29.44918165029470,0,0
5209,Health,57.84203796134870,18,6,63.21670934879920,46.68464393794500,1,0
1289,Arts,90.24709925897420,7,2,54.05034462596610,77.46825678678680,0,0
5975,Arts,61.46410100047660,10,6,95.46104717964800,37.58360113192390,0,1
8777,Science,77.42691795521440,20,10,70.26352718200820,79.84000908600970,1,0
6786,Programming,65.01313109644460,10,5,85.16545134212640,73.71073798200820,0,1
1922,Science,51.80877760695410,13,2,98.12624547023030,31.51104214387000,0,0
5557,Business,31.29986062340140,17,8,63.11217724155900,79.30874727337990,0,1
5326,Business,76.78435154012470,9,1,81.74540362379510,5.294136124489570,0,0
4081,Programming,90.27242592802360,11,3,87.98791904353610,3.9637667244255200,0,0
626,Business,24.12446298801360,7,6,89.9619049988143,83.66789740746630,0,1
7407,Business,22.747793121476000,4,5,89.80650454732350,31.4953022933665,0,0
126,Science,37.047984627309000,20,10,89.48766344158900,32.80895312738770,1,1
2740,Science,10.598260236299800,6,0,83.55107978189860,49.431020523457300,0,0
2344,Arts,47.47405135325030,15,7,73.99587634916490,1.537733434701520,0,1
2554,Business,82.28216276254670,8,2,75.36835171945710,16.93548492895590,1,0
1326,Arts,17.844131277538600,5,3,92.29485684403140,77.74647472198160,0,0
6450,Health,84.6656226015358,11,7,98.50535797633270,59.758443019529800,0,1
5349,Business,84.37879794081570,16,8,84.96610117153300,89.13178737187250,0,1
4207,Arts,20.735662765523900,20,6,75.69993588119820,15.440498345272900,1,1
6751,Arts,15.176552884144000,10,9,93.80439124590830,6.564668255374030,0,0
7204,Health,84.54461160089760,4,2,67.11206185385420,78.13369431144390,1,0
3732,Science,61.26707418782570,17,0,86.16211970239550,73.22006580416570,1,1
902,Programming,83.49385692154890,16,6,86.71280218979670,42.110389498580000,1,1
2870,Business,23.26478376731030,12,9,61.61669787606290,94.24281873099450,0,1
3238,Business,79.57802515273600,18,1,71.07778102578630,79.05863772293110,0,1
8464,Health,56.9731308498204,14,4,51.72110499568210,19.200188918615600,1,1
5733,Arts,60.02687690439270,11,0,73.87901420346690,32.81753066182640,1,0
6483,Programming,97.23284751279570,5,9,51.92083918471870,72.39296460154010,1,0
7811,Health,38.05218231722270,12,10,91.92748724810240,7.710116753437510,0,1
3000,Science,51.801008649814400,11,10,75.51982776031170,75.78414626493870,1,1
1897,Health,14.049226976248500,3,10,82.30214814651300,39.44329837781900,1,0
4650,Business,44.19876823605760,5,2,94.85186889582750,67.84832717871810,0,0
5599,Science,61.51924618848330,12,2,74.00833827503500,61.91420630983670,0,1
2437,Arts,73.98554004773290,12,0,50.946776661338600,91.14314507511200,0,0
5225,Science,16.4698726413242,4,6,83.90338537342470,38.02620355687320,1,0
6647,Science,13.0091657519512,12,10,51.34150754125520,38.60402849060460,1,0
6568,Health,27.952506100676700,0,3,71.68922856329860,57.21129586925210,1,0
6050,Business,78.60773445824110,17,4,78.82653259443920,32.3672055578967,0,1
782,Programming,89.48364458843250,17,5,94.72310632646570,7.343737359325110,0,1
8446,Business,99.99255785648450,6,1,77.05782624669130,89.7881664587623,1,1
2876,Programming,75.95790745043650,13,6,53.2734657253539,8.847335176581470,1,0
4718,Science,67.79272521029300,20,1,85.06260320501530,16.712890639149000,1,0
8022,Programming,25.60638176436680,13,6,63.16250507084510,60.38677779155070,0,1
1204,Programming,17.905268061588200,13,9,82.52248908689140,52.96620090478660,0,0
3685,Health,14.308677200737700,5,9,51.866438857274700,36.00196140898180,0,0
2305,Business,88.14492555488700,20,6,59.00375061483060,58.88587314439920,1,0
4414,Science,42.005854876159700,17,4,80.84957603361210,59.23725919173380,0,1
1721,Science,49.89085445941460,2,3,51.00723323773620,0.6211646561703370,0,0
8758,Programming,4.874093193902080,15,4,70.61976231568860,46.108176842485300,1,1
2549,Business,46.77052124846900,0,3,83.78667251319850,64.79628318784390,1,0
7998,Health,17.75551214684660,13,9,92.85952467480910,85.26514040614610,0,1
101,Science,3.3198625813714300,14,10,69.24426754686320,22.239102598955400,0,0
7106,Health,79.99520538362030,19,6,50.169474738454400,15.945085421954200,1,0
5806,Business,17.67238695199300,19,6,87.62838611532950,69.31575583743700,1,1
917,Arts,88.54027221896650,6,8,99.56080382901280,24.523953520068200,0,1
8785,Arts,48.9581216126055,8,6,60.12916422244320,34.86575685122080,1,0
65,Business,87.01130848596420,19,1,63.712167596305000,99.36885813696600,1,0
1403,Health,7.9163301477815100,3,8,57.17095538405580,28.805812314867500,0,0
5046,Health,11.055879879302800,3,7,70.91811609539250,97.21768391921030,0,0
7849,Business,83.37414757866090,17,1,52.44544141247250,32.60250829352580,0,0
3922,Health,47.58392381017110,17,1,95.26522641337150,76.04241776439950,1,1
5550,Health,90.47083129028520,2,7,80.41618104227000,45.449059316582000,0,0
6980,Programming,41.54013155620960,14,0,98.36608142613450,35.57365652582630,0,0
5,Health,77.27334247644140,15,1,64.81990422788660,49.78508992190100,0,0
690,Arts,1.9108888649125700,13,1,52.54783268392670,67.41743818453510,0,0
6550,Arts,22.94472046565140,2,0,55.622299170042200,55.884929519964200,1,0
8005,Health,29.664732031576800,3,8,62.78525979253840,68.34539662014160,1,0
5213,Health,21.357318077695800,17,9,87.53136889448900,17.092724669823200,0,1
4993,Health,61.78908864641640,10,9,67.07613344466520,14.843688917021500,1,0
3909,Business,33.62467121886430,12,10,92.98934645934710,92.94193867830630,0,1
1063,Science,55.25412822568440,15,8,89.86428199371500,77.73250317899,1,1
424,Business,21.731264681043400,7,6,85.16240693666220,51.68753368274000,1,1
6933,Business,30.37392262782010,3,5,85.1253605182521,15.824104274636800,0,0
6738,Health,85.02489644764280,12,1,60.388060911295500,61.00544340036600,0,0
8510,Business,1.3610235756829500,4,7,87.80615849736810,3.5797784970672800,0,1
4341,Health,38.77586439472630,18,3,53.92983805288310,27.33769760594650,1,0
4079,Arts,72.0689172619951,11,10,57.6528272411569,11.887337188628600,0,0
2063,Programming,37.35020762869790,6,8,87.19760743597730,77.68617142138050,0,1
6822,Arts,86.33975389687170,11,6,74.67676382160160,69.16073411640310,1,1
6579,Programming,28.413267284352800,19,1,63.38405031354080,86.96513141575590,1,0
2014,Business,73.11862361030060,17,0,88.94016506266320,35.121676212139700,1,0
2738,Arts,33.4865708709918,1,9,81.18241200522650,62.11271090583370,1,1
2008,Programming,43.50295380471530,0,1,96.38320372141150,53.007098749561400,1,0
4963,Arts,35.41950240542220,18,2,90.2728816928556,64.23685226226780,0,1
3741,Arts,89.12139849467110,14,8,51.8817679542467,93.20619452480760,0,1
5486,Health,54.383822206311800,18,9,55.661521960532900,82.60488477124820,0,1
7650,Programming,31.48642705853130,17,9,81.85193619329070,24.620005278220400,1,1
8861,Business,42.36406180451910,19,2,73.91806011895910,43.92641938439560,0,1
3120,Health,32.343038492852000,14,5,57.48235794394710,55.812617373399600,1,0
1844,Arts,11.273696154839300,4,1,77.75124276016170,92.8184364583208,1,0
4301,Arts,43.87453415609250,11,10,61.59816894459060,59.66525407264300,1,0
2239,Business,67.42649623909270,16,1,96.63490622814710,33.605716566233600,1,0
621,Health,65.57413658843330,4,7,94.02403116706900,58.175289104714600,0,0
7186,Science,87.76649820940110,14,1,85.76749951955260,93.45735750229100,0,1
634,Arts,72.22653679932720,10,7,74.38061765365380,72.21936886967120,0,1
4459,Health,91.16442946107660,8,1,86.4092469251458,81.91331983650970,1,1
6283,Arts,83.45146619381690,7,8,80.68058877287270,78.38802179878820,1,1
653,Arts,85.81626470408390,13,7,61.376112590651600,67.96755617894940,1,1
1028,Business,19.93762651295490,17,2,54.10089522245090,72.45911939514100,1,0
6232,Business,27.388461924974400,13,4,82.18306344226140,54.709794797651700,0,1
7218,Arts,1.8469222416988500,5,8,98.02531944201040,91.09027268577380,1,0
8681,Health,90.51220471165140,1,10,66.8829403788408,5.956361534043500,1,1
4702,Arts,82.7352585782518,15,5,58.754694642479900,87.04735214963860,0,1
7444,Arts,25.949458634226200,11,7,61.89192704687270,26.186466938098300,1,0
2049,Arts,59.337466536910000,14,5,54.349791127032000,82.98774961002550,0,1
6088,Science,74.93027401732350,18,9,89.85728742673480,99.62259659715480,0,1
5677,Arts,52.14869543686300,5,1,78.21051851504690,48.67781879009880,1,0
4856,Health,45.34124313960190,4,10,99.86031653739290,5.244073764264860,1,0
4221,Business,61.59585250218210,6,7,55.36405992828740,65.92358275814930,1,1
6408,Arts,16.220758167582800,11,5,60.743097122294700,77.3130098195344,0,0
5130,Arts,35.105683659103700,18,9,80.40944042141960,22.35827077366130,1,1
2965,Business,65.26008231331630,3,6,88.52456991679130,45.365881088356900,1,0
7670,Business,23.807107414236400,13,1,70.90494496621050,95.94564697250000,1,1
3169,Health,56.99884335609410,18,6,58.18795614235220,62.32449421369400,0,1
4642,Programming,24.812973565078800,18,4,50.67224772307750,88.16853172285470,1,1
335,Science,33.3672679252148,4,1,80.24671943065290,27.98100585913480,0,0
8265,Arts,4.4648852851345800,8,4,74.75290914302600,78.39140930666800,1,1
7915,Programming,14.388742970487500,11,10,88.45114372391260,55.8301584616833,0,0
3141,Science,6.300920438374820,1,0,70.5928964207818,55.85235092330680,1,0
6225,Health,48.62565189389990,13,8,81.27839389534880,66.36825901989140,0,1
4246,Business,76.0279540851379,17,1,52.32555741337330,97.4049372708639,0,0
3932,Health,73.6783298220399,17,3,77.07966398972460,16.427542551788200,0,0
4760,Business,8.671093947598650,13,1,94.4223606738725,16.109848363652500,0,0
3867,Science,77.75625963415720,12,9,54.64196001055840,34.01777035109480,1,0
5139,Science,68.28783798292290,14,10,61.933073914635400,42.09675604129780,1,0
5188,Science,77.70794889880750,6,8,89.44493685018540,1.121715632969940,1,1
4875,Business,98.34090221076750,18,2,59.09082391496140,2.3619371481151700,1,0
7771,Business,35.16003606288360,4,0,74.36306349922450,57.068103321253700,1,0
5655,Arts,3.32673985901408,0,7,76.44067919173490,5.192211960577490,0,0
5483,Arts,24.12432922906480,15,5,58.79882837942820,25.172085604782600,0,0
8419,Science,61.41464885069070,4,5,82.15470120335290,94.45802874694710,0,1
